"15,18/11/19,Healthians,Health and Wellness,Healthcare services,Gurgaon,""DG Daiwa Ventures, DG Incubation"",Series B,""1,20,00,000"","||
"16,15/11/19,Ninjacart,B2B Marketing,Agritech,Bengaluru,Trifecta Capital Advisors,Debt Funding,""2,60,00,000"","||
"17,20/11/19,Aye Finance,FinTech,Financial Services To MSMEs,Gurgaon,FinTech,Debt Funding,""1,74,11,265"","||
"18,12/11/19,SuperGaming,Video Games,Social gaming platform,Pune,Dream Incubator,Seed Funding,""13,00,000"","||
"19,20/11/19,Clumio,SaaS,Recovery software,""San Jose,"",""Altimeter Capital, Sutter Hill Ventures"",Series C,""13,50,00,000"","||
"20,11/11/19,eBikeGo,Last Mile Transportation,Electric bike rental,Amritsar,Startup Buddy,Seed,""3,00,000"","||
"21,19/11/19,Digital Mall Asia,E-Commerce,Virtual e-commerce platform,Delhi,Amour Infrastructure,Seed Funding,""22,00,00,000"","||
"22,18/11/19,Medikabazaar,Healthcare,B2B platform for medical supplies,Mumbai,""Ackermans & van Haaren, HealthQuad, Rebright Partners, Toppan Printing"",Series B,""1,58,00,000"","||
"23,15/11/19,Vogo Automotive,Last Mile Transportation,Scooter sharing app,Kormangala,""Matrix Partners, Stellaris Venture Partners, Kalaari Capital"",Series B,""28,30,00,000"","||
"24,19/11/19,Furtados School of Music,Education,Music Education,Tulangan,IAN Fund and DSG Consumer Partners,,""20,00,00,000"","||
"25,25/11/19,Paytm,FinTech,Mobile Wallet,Noida,Vijay Shekhar Sharma,Funding Round,""1,00,00,00,000"","||
"26,04/10/19,Dunzo,Customer Service,Delivery Service,Bengaluru,Lightbox,Series D,""4,50,00,000"","||
"27,02/10/19,Udaan,B2B,Business development,Bengaluru,""Altimeter Capital, DST Global"",Series D,""58,50,00,000"","||
28,21/10/19,The Man Company,Consumer Goods,Beauty and Grooming,Gurgaon,Ayushmann Khurana,Corporate Round,unknown,||
"29,05/09/19,FPL Technologies,FinTech,Financial Services,Pune,""Matrix Partners India, Sequoia India"",Maiden Round,""45,00,000"","||
"30,04/09/19,Cashflo,FinTech,Invoice discounting platform and SME lending marketplace,Mumbai,SAIF Partners,Series A,""33,00,000"","||
"31,04/09/19,Digital F5,""Advertising, Marketing"",Digital marketing firm,Mumbai,TIW Private Equity,Private Equity Round,""60,00,000"","||
"32,04/09/19,3rdFlix,SaaS,Education Technology,Hyderabad,Exfinity Venture Partners,pre-series A,""50,00,000"","||
"33,04/09/19,75F,IoT,Building automation system,Burnsville,Breakthrough Energy Ventures,Series A,""1,80,00,000"","||
"34,04/09/19,Myelin Foundry,Information Technology,Deep-technology,Bengaluru,Endiya Partners,Seed,""10,00,000"","||
"35,04/09/19,Atomberg Technology,Consumer Technology,""Consumer Electronics, Home Appliances"",Mumbai,A91 Partners,Series A,""1,00,00,000"","||
"36,04/09/19,GOQii,Health and Wellness,Wearable Fitness Bands,Menlo Park,Bennett Coleman and Company Ltd (BCCL),Series C,""45,00,00,000"","||
"37,03/09/19,Vyapar App,Accounting,Mobile-based Accounting Software,Bengaluru,""India Quotient, Axilor Ventures"",Series A,""50,00,000"","||
"38,01/08/19,CarDekho,E-Commerce,Automotive,Gurgaon,SC GG India Mobility Holdings LLC,Series C,""2,00,00,000"",nan"||
"39,01/08/19,Progcap,Finance,Supply Chain Management,New Delhi,Sequoia India,Series A,""50,00,000"",nan"||
"40,01/08/19,MyPetrolPump,Retail,Fuel Delivery,Bengaluru,,Seed Funding Round,""16,00,000"",nan"||
"41,01/08/19,Alteria Capital,Finance,VC Funds,Mumbai,""Azim Premji, Binny Bansal"",Single Venture,""14,00,00,000"",nan"||
"42,01/08/19,Pine Labs,Information Technology,Last-mile retail transaction technology,Noida,Pine Labs Pte Ltd,Corporate Round,""3,80,80,000"",nan"||
"43,12/08/19,Meesho,E-Commerce,Social Commerce,Bengaluru,Naspers,Series D,""12,50,00,000"",nan"||
"44,13/08/19,Cars24,E-Commerce,Car Retail,Gurugram,MS Dhoni,Series D,""1,10,00,000"",nan"||
"45,13/08/19,Uniphore,Customer Service Platform,Conversational AI,Palo Alto,March Capital Partners,Series C,""5,10,00,000"",nan"||
"46,23/08/19,Zendrive,Automotive,Road Safety Analytics,San Francisco,XL Innovate,Series B,""3,70,00,000"",nan"||
"47,23/08/19,Lo! Foods,Consumer Goods,Low carb food for Diabetics,Bengaluru,""Rashmi Daga (founder, FreshMenu), Raveen Sastry (co-founder, Myntra) and Mitesh Shah (finance chief, BookMyShow)"",Seed Round,""5,00,000"",nan"||
"48,23/08/19,Tala,FinTech,Digital Lending Platform,Santa Monica,RPS Ventures,Series D,""11,00,00,000"",nan"||
"49,22/08/19,INDwealth,FinTech,Wealth Management,Gurgaon,Tiger Global Management,Venture Round,""1,50,00,000"",nan"||
"50,21/08/19,HungerBox,Food and Beverage,B2B Foodtech,Bengaluru,One97 Communications Ltd.,Series C,""65,90,000"",nan"||
"51,23/08/19,AdmitKard,EdTech,University Admissions,Noida,Growth DNA,Seed Round,""10,00,000"",nan"||
52,19/08/19,Mishry Reviews,Services,Product Review,Gurgaon,Vir Sanghvi,Series A,Undisclosed,nan||
"53,19/08/19,Grofers,E-Commerce,Grocery Delivery,Gurgaon,Softbank Vision Fund,Series F,""7,00,00,000"",nan"||
"54,27/08/19,Rapido Bike Taxi,Transportation,Bike Taxi,Bengaluru,Westbridge Capital,Series B,""3,90,00,00,000"",nan"||
"55,02/07/19,RenewBuy,Finance,Auto Insurance,Gurgaon,""Lok Capital, IIFL Wealth"",Series B,""1,90,00,000"",nan"||
"56,02/07/19,Atlan,Information Technology,Big Data,Singapore,WaterBridge Ventures,Pre-Series A,""25,00,000"",nan"||
"57,01/07/19,WizCounsel,Compliance,Consulting,New Delhi,Kapil Dev,Angel,""1,45,000"",nan"||
"58,03/07/19,Ola Cabs,Transport,Cabs,Kormangala,""DIG Investment Ab, Deshe Holdings, Samih Toukan and Hussam Khoury"",Series J,""10,00,000"",nan"||
"59,01/07/19,Uniphore,Artificial Intelligence,Speech Recognition,Taramani,March Capital Partners,Series C,""3,80,80,000"",nan"||
"60,04/07/19,Daalchini Technologies,Food and Beverage,Digital Vending Machine,New Delhi,Artha Venture,Seed Round,""5,00,000"",nan"||
"61,10/07/19,""""""BYJU\\'S"""""",EdTech,Education,Bengaluru,Qatar Investment Authority,Private Equity Round,""15,00,00,000"",nan"||
"62,11/07/19,Moglix,E-Commerce,Industrial Tools and Equipments,Singapore,""Composite Capital Management, Sequoia Capital India, Tiger Global Management"",Series D,""6,00,00,000"",nan"||
"63,10/07/19,Ezyhaul,Tech,Logistics,Singapore,Undisclosed,Series B,""1,60,00,000"",nan"||
"64,10/07/19,Indus OS,Tech,Smartphone Operating System,Andheri,Ventureast,Series B,""57,50,000"",nan"||
"65,10/07/19,HealthAssure,Health Care,Primary care medical network,Mumbai,Blume Ventures,Series A,""25,00,000"",nan"||
"66,09/07/19,House of Msasaba,Luxury Label,Clothes and Apparel,Mumbai,Binny Bansal,Series A,""10,00,000"",nan"||
"67,08/07/19,Board Infinity,EdTech,Full-stack career platform,Chembur,Multiple Angel Investors,Angel Round,""3,19,605"",nan"||
"68,05/06/19,NoBroker,E-Commerce,Real Estate,Bengaluru,General Atlantic,Series C,""5,10,00,000"",nan"||
"69,04/06/19,Bira91,Food and Beverage,Brewery,New Delhi,Anicut Capital,Debt Funding,""1,00,00,000"",nan"||
"70,03/06/19,FabHotels,E-Commerce,Hospitality,Gurgaon,""Goldman Sachs, Accel Partners and Qualcomm"",,""48,89,975.54"",nan"||
"71,03/06/19,Avail Finance,Finance,FinTech,Bengaluru,Matrix Partners,Series A,""90,00,000"",nan"||
"72,04/06/19,BharatPe,Finance,FinTech,New Delhi,Insight Partners,Series B,""7,50,00,000"",nan"||
"73,04/06/19,Recykal,Waste Management Service,Optimization,Hyderabad,""Triton Investment Advisors, Pidilite Industries director Ajay Parekh"",pre-Series A,""2,60,00,000"",nan"||
"74,03/06/19,Agara Labs,Deep-Tech,Artificial Intelligence,Bengaluru,Blume Ventures and RTP Global,pre-Series A,""25,00,000"",nan"||
"75,06/06/19,Sistema.bio,Agriculture,Hybrid Reactor Biodigestor,Nairobi,""Shell Foundation, DILA CAPITAL, Engie RDE Fund, EcoEnterprise Fund, EDFIMC (ElectriFI), Endeavor Catalyst Fund, CoCapital, Triodos, Alpha Mundi, and Lendahand"",,""27,39,034.68"",nan"||
"76,06/06/19,Chakr Innovation,Energy,Renewable Energy,New Delhi,IAN Fund,Series A,""2,60,00,000"",nan"||
"77,06/06/19,Pratilipi,Digital Media,E-Books,Bengaluru,Qiming Venture Partners,Series B,""1,51,09,500.00"",nan"||
"78,10/06/19,Bolo App,Digital Media,Video Platform,Bengaluru,Nexus Venture Partners,Seed Funding,""4,30,200"",nan"||
"79,10/06/19,OkCredit,FinTech,Financial Services,Haryana,Tiger Global Management,Series A,""1,55,00,000"",nan"||
"80,06/06/19,Biz2Credit,FinTech,Online Lending Platform,New York,WestBridge Capital,Series B,""5,20,00,000"",nan"||
"81,08/06/19,Vogo Automotive Pvt. Ltd.,Transportation,Dockless Scooter Rental Company,Karnataka,Alteria Capital,Debt Funding,""35,84,000"",nan"||
"82,04/06/19,Leegality,Services,Digital Documentation,Mumbai/Bengaluru,Mumbai Angels,Series A,""34,00,000"",nan"||
83,06/05/19,Ola Electric,Transport,Cabs,Bengaluru,Tata Sons,Series A,undisclosed,nan||
"84,06/05/19,Saahas Zero Waste,Waste Management Service,Optimization,Bengaluru,C4D Partners,Venture - Series Unknown,""8,68,600"",nan"||
"85,05/05/19,StyleDotMe,E-commerce,Fashion and Shopping,Delhi,""Indian Angel Network and other angel investors, Innov8 founder Ritesh Malik, Josh Talks founders Supriya Paul and Shobha Banga, and former Hero Corporate president Rohit Chanana"",Bridge Round,undisclosed,nan"||
"86,01/05/19,BlackBuck,Transport,Logistics,Bengaluru,""Goldman Sachs Investment Partners and Silicon Valley-based Accel, Wellington, Sequoia Capital, B Capital, LightStreet, Sands Capital and International Finance Corporation,"",Series D,""15,00,00,000"",nan"||
"87,02/05/19,Zenoti,Saas,Beauty and Wellness Industry,Hyderabad,Tiger Global Management,Series C,""5,00,00,000"",nan"||
"88,28/05/19,Ather Energy,Automobile,Electric Vehicle,Bengaluru,Sachin Bansal,Series C,""5,10,00,000"",nan"||
"89,28/05/19,FreshVnF,Agtech,Fresh Agriculture Produces,Mumbai,Equanimity Ventures,Seed Round,""14,00,00,000"",nan"||
"90,30/05/19,GlowRoad,E-commerce,Retail,Bengaluru,""Korea Investment Partners, Vertex Ventures"",Series B,""1,15,00,000"",nan"||
"91,31/05/19,Bira91,Food and Beverage,Brewery,New Delhi,Sixth Sense Ventures,Series B,""56,00,000"",nan"||
"92,16/04/19,Kuvera,Finance,Wealth Management,Bengaluru,Eight Roads,Series A,""4,50,00,000"",nan"||
"93,12/04/19,Medlife,E-commerce,Online Medicine,Bengaluru,Prasid Uno Family Trust,Private Equity,""1,70,00,000"",nan"||
"94,10/04/19,Kabadiwala,E-commerce,Waste Management,Bhopal,""Unilever, Beehive Capital Advisor, ABCOM Investments, Parekh Marine Transport,"",Private Equity,""4,30,665"",nan"||
"95,13/04/19,Tripoto,Social Media,Travel,New Delhi,""Orchid India, Hornbill Orchid India Fund, Chiratae Ventures (formerly IDG Ventures), 3one4 Capital, Lasmer NV"",Series B,""35,91,375"",nan"||
"96,12/04/19,Azah,Health and Wellness,Organic wellness,Gurugram,Unnamed angel investors,Seed Funding,""2,00,000"",nan"||
"97,11/04/19,Setu,Fintech,Banking,Bengaluru,Lightspeed India Partners,Seed Funding,""35,00,000"",nan"||
"98,10/04/19,Toppr,Edtech,E-learning,Mumbai,Milestone,Debt and Preference capital,""63,20,820"",nan"||
"99,10/04/19,Craftsvilla,E-commerce,Fashion and Apparel,Mumbai,Supera Pte Ltd,Inhouse Funding,""24,43,495"",nan"||
"100,10/04/19,Unacademy,Edtech,E-learning,Bengaluru,Kalyan Krishnamurthy,Seed/ Angel Funding,""3,07,000"",nan"||
"101,11/04/19,CleverTap,SaaS,Mobile analytics and marketing,Mumbai,""Sequoia India, Tiger Global Management, Accel Partners"",Series B,""2,60,00,000"",nan"||
"102,19/04/19,My Healthcare,E-commerce,Software Solutions,Bengaluru and Gurugram,Sixth Sense Ventures,Series A,""30,00,000"",nan"||
"103,19/04/19,KrazyBee,E-commerce,Lending Platform,Bengaluru,""BAC Acquisitions, Unifi AIF, BRD Securities, Northern R Capital"",Debt,""14,342,000+"",nan"||
"104,17/04/19,Shuttl,Transportation,Bus Aggregation,Gurugram,New Atlantic Ventures,Venture Round,""50,00,000"",nan"||
"105,17/04/19,Increff,Technology,Supply-chain technology solutions,Bengaluru,""021 Capita, Binny Bansal"",Series A,""30,00,000"",nan"||
106,01/02/19,FleetX,AI,Logistics,Gurgaon,India Quotient and LetsVenture\\xe2\\x80\\x99s Angel Fund,Pre Series A,Undisclosed,nan||
"107,08/02/19,Zilingo,Ecommerce,Fashion & Apparel,India/Singapore,""Sequoia Capital and Temasek Holdings, EDBI, Burda Principal Investments, and Sofina"",Series D,""22,60,00,000"",nan"||
"108,13/02/19,NanoClean Global,Nanotechnology,Anti-Pollution,New Delhi,""LetsVenture, PitchRight Venture, 91SpringBoard, AL Nour International Holdings and Mark V Investments"",Series A,""6,00,000"",nan"||
"109,14/02/18,OyoRooms,Hospitality,Budget Rooms,Gurgaon,DiDi Chuxing,Equity,""10,00,00,000"",nan"||
"110,03/01/19,CarDekho,Automobile,Online Marketplace,Jaipur,""Sequoia India, Hillhouse Capital, Alphabet\\xe2\\x80\\x99s growth investment arm Capital G and Axis Bank"",Series C,""11,00,00,000"",nan"||
"111,04/01/19,Vyome Therapeutics Inc.,Health and Wellness,Specialty pharmaceutical,India/US,""Iron Pillar, Perceptive Advisors, Romulus Capital and Kalaari Capital"",Series D,""2,20,00,000"",nan"||
"112,04/01/19,Samunnati Financial Intermediation & Services Pvt. Ltd,Finance,Non-banking financial company,Chennai,""MASSIF, a Dutch government fund"",Debt-Funding,""50,00,000"",nan"||
"113,04/12/18,Manch,Social Media,Hyperlocal Content,Delhi,Stellaris Venture Partners,Seed Funding,""7,00,000"",nan"||
"114,01/12/18,UrbanClap Technologies Pvt. Ltd,Services Platform,Home services marketplace,New Delhi,Steadview Capital and Vy Capital.,Series D,""5,00,00,000"",nan"||
"115,02/12/18,Guiddoo,Travel Tech,Platform for travel agents,Mumbai,Individual Investors,Pre-Series A,""8,00,000"",nan"||
"116,02/12/18,Career Anna,Online Education,""Video-based certification, trainings"",Gurugram,Individual Investors,Pre-Series A,""5,72,000"",nan"||
"117,04/12/18,Nagpur Wholesale,Online Marketplace,eCommerce,Nagpur,Omphalos Ventures India LLP,Seed Funding,""1,43,000"",nan"||
"118,06/12/18,ShopKirana,B2B,eCommerce,Indore,""Info Edge, AET Fund, Akatsuki and Incubate Fund from Japan and Better Capital AngelList syndicate."",Seed Funding,""20,00,000"",nan"||
"119,06/12/18,BuildSupply,""SaaS, Ecommerce"",""Real Estate, ERP"",Gurugram,""Venture Highway, GREE Ventures, Space Matrix, Individual Investors"",Series A,""35,00,000"",nan"||
"120,01/11/18,GoDesi,Food and Beverage,Regional Flavours,Bengaluru,Lead Angels Network,Seed/ Angel Funding,""1,38,995"",nan"||
"121,03/11/18,Veritas Finance Ltd.,NBFC,MSME Finance,Chennai,""Norwest Venture Partners, CDC Group, the UK\\xe2\\x80\\x99s Development Finance Institution and P Surendra Pai"",Series D,""2,77,99,000"",nan"||
"122,06/11/18,Meesho,Ecommerce,Social Commerce,Bengaluru,""Shunwei Capital, DST Partners and RPS Ventures"",Series C,""5,00,00,000"",nan"||
"123,08/11/18,Mobile Premier League,Gaming,Mobile e-Sports,Bengaluru,Undisclosed,Series A,""5,00,000"",nan"||
"124,08/11/18,A&R Bon Vivants,Food,Meat Retail Chain,Jaipur,""RB Investments, Singapore"",Equity,""10,00,000"",nan"||
"125,12/11/18,Blackbuck,Food Tech,POS For Online Ordering,""New York, Bengaluru"",Tiger Global,Series A,""10,00,000"",nan"||
"126,12/11/18,MilkBAsket,Food,Micro-delivery grocery service,New Delhi,Mayfield Fund,Series B,""13,00,000"",nan"||
"127,13/11/18,DriveU,Transport,On-Demand Drivers,Bengaluru,Stevens Creek Ventures,Mezzanine,""10,00,000"",nan"||
"128,14/11/18,CleanseCar,Services,Car Wash,Bengaluru,Venture Catalysts,Seed/ Angel Funding,""5,00,000"",nan"||
"129,19/11/18,Automation Anywhere,Automation,Robotics,California,SoftBank Vision Fund,Series B,""30,00,00,000"",nan"||
"130,20/11/18,HealthifyMe,Health and Wellness,Wellness Coach,Bengaluru,""Sistema Asia Fund, VC Samsung NEXT, Chiratae Ventures, Inventus Capital, Blume Ventures and Innoven Capital."",Series B (Extension),""60,00,000"",nan"||
"131,21/11/18,Genius Corner,Education,Personalized Learning,Noida,Individual investors,Seed Funding,""2,78,000"",nan"||
"132,22/11/18,Aavishkaar-Intellecap Group,Investment,SME Funding,Mumbai,Teachers Insurance and Annuity Association (TIAA),Equity Based Funding,""3,10,00,000"",nan"||
133,22/11/18,Skillbox,Social Network,Art,Gurugram,Individual investors,Seed Funding,Undisclosed,nan||
"134,23/11/18,Signzy,Financial Tech,Digital Onboarding Solution,Mumbai/Bengaluru,""Stellaris Venture Partners and Kalaari Capital, Rajan Anandan from Google, Dilip Khandwelwal from SAP Labs India, and Amrish Rau from PayU India"",Series A,""34,00,000"",nan"||
"135,24/11/18,Engineer.ai,Software,AI Platform,India/US,""Lakestar and Jungle Ventures, Softbank\\xe2\\x80\\x99s DeepCore."",Series A,""2,95,00,000"",nan"||
"136,25/11/18,InCred Finance,Finance,SME Lending,India,""Paragon Partners, Individual Investors"",Private Equity,""4,20,00,000"",nan"||
"137,25/11/18,Roposo,Social Media,Video Sharing,Delhi,Bertelsmann India Investments,Series B,""17,00,000"",nan"||
138,01/10/18,Northmist,Fashion,Mens Wear,Delhi,Prashant Jaiswal,Seed/ Angel Funding,N/A,nan||
"139,02/10/18,Origo Commodities India Pvt. Ltd,Logistics,Supply Chain,Hyderabad,""Cooperative Oikocredit, Caspian and Hivos-Triodos Fund"",Seed/ Angel Funding,""1,10,00,000"",nan"||
"140,04/10/18,Grover Zampa,Food,Wine,Mumbai,Ravi Viswanathan,Private Equity,""82,00,000"",nan"||
"141,05/10/18,Droom,Automobile,New and Used Cars Platform,Gurgaon,ZigExN,Series E,""30,00,000"",nan"||
"142,11/10/18,Innov8,Real Estate,Co-Working,New Delhi,Credence Family Office,Pre-Series A,""40,00,000"",nan"||
"143,12/10/18,Blackbuck,Logistics Tech,Largest Trucking Platform,Bengaluru,Sequoia Capital India,Private Funding,""1,46,80,000"",nan"||
"144,12/10/18,LetsTransport,Logistics Tech,Book Trucks Online,Bengaluru,Fosun International,Series C,""1,20,00,000"",nan"||
"145,01/09/18,Netmeds,Consumer Internet,Online Pharmacy Chain,Chennai,""Sistema Asia Fund, Sistema JSFC and Tanncam Investment"",Private Equity,""3,50,00,000"",nan"||
"146,03/09/18,Udaan,B2B Platform,Logistics and Shipping,Bengaluru,DST Global and Lightspeed Venture Partners\\xe2\\x80\\x99 global fund.,Private Equity,""22,50,00,000"",nan"||
"147,03/09/18,Daily hunt,Consumer Internet,News and ebooks Mobile App\\xc2\\xa0,Bengaluru,Falcon Edge,Private Equity,""63,90,000"",nan"||
"148,04/09/18,3HCare,Healthcare,Healthcare Service Provider,Delhi,N/A,Seed / Angel Funding,""10,00,000"",nan"||
"149,04/09/18,HappyGoEasy,Consumer Internet,Online Travel Agecy,Gurugram,""Korea Investment Partners (KIP), Samsung and China-based CITIC Capital and others"",Private Equity,N/A,nan"||
"150,05/09/18,Nykaa,Consumer Internet,Online Marketplace For Multi-brand Beauty Cosmetic and Wellness Products,Mumbai,Lighthouse,Private Equity,""15,72,00,000"",nan"||
151,05/09/18,Mad Street Den,Technology,Computer Vision And Artificial Intelligence (Ai) Platform,Chennai,KDDI\\xc2\\xa0,Private Equity,N/A,nan||
"152,06/09/18,Dream11,Consumer Internet,Online Gaming Platform,Mumbai,""Tencent, Kalaari Capital and Private equity firm Multiples Alternate Asset Management"",Private Equity,""10,00,00,000"",nan"||
"153,10/09/18,MamaEarth,Healthcare,Online Marketplace For Mother and Babycare Products,Gurugram,Stellaris Ventures & Others,Private Equity,""40,00,000"",nan"||
"154,11/09/18,AutoGrid,Technology,AI-Based Energy Optimisation and Control Provider,Bengaluru,""CLP Holdings Group, Innogy, \\xc3\\x98rstead, and Tenaska"",Private Equity,""3,20,00,000"",nan"||
"155,11/09/18,Pharmeasy,Consumer Internet,Online Marketplace For Pharmaceutical Products,Mumbai,InnoVen Capital,Debt Funding,""55,00,000"",nan"||
"156,11/09/18,Upwards,Fin-Tech,Online Micro Lending Marketplace,Mumbai,""Shunwei Capital,Quotient, Mayfield & Others"",Private Equity,""50,00,000"",nan"||
"157,12/09/18,Kissht,Fin-Tech,Online lending Platform,Mumbai,""Vertex Ventures Southeast Asia (SEA) and India and Sistema Asia Fund, Fosun RZ Capital, Ventureast, and Endiya Partners.\\n\\n"",Private Equity,""3,00,00,000"",nan"||
"158,01/08/18,dishq,Food-Tech,Personalisation Technology Firm Focusing On The Food And Beverage Industry,Bengaluru,""Farm To Fork, Arts Alliance, The Syndicate Fund, Sven Hensen, Zeroth and Artesian Venture Partners"",Seed/ Angel Funding,""4,00,000"",nan"||
"159,01/08/18,HealthFin,Finance,Patient Financing Platform,Pune,""Axilor, Sprout Venture Partners and others"",Seed/ Angel Funding,N/A,nan"||
"160,02/08/18,Samosa Labs,Consumer Internet,Social Media and Chat Entertainment Platform,Hyderabad,Xiaomi and Sequoia Capital India,Private Equity,""70,00,000"",nan"||
"161,03/08/18,ZiffyHomes,Consumer Internet,Online Home Rental Marketplace,Gurugram,Y Combinator,Private Equity,""1,20,000"",nan"||
"162,07/08/18,My OmNamo,Consumer Internet,Holy Platform Offering Customised Puja Packages To Individuals and Corporates,Mumbai,N/A,Seed/ Angel Funding,""10,00,000"",nan"||
"163,07/08/18,ShopX,Consumer Internet,Assisted E-commerce Platform,Bengaluru,Fung Strategic Holdings,Private Equity,""3,50,00,000"",nan"||
"164,07/08/18,MakeMyTrip,Consumer Internet,Online Travel Aggregator,Gurugram,MakeMyTrip Limited,Private Equity,""1,00,00,000"",nan"||
"165,08/08/18,Hansel io,Consumer Internet,Real-time Mobile App Management,Bengaluru,Vertex Ventures,Seed/ Angel Funding,""40,00,000"",nan"||
"166,08/08/18,Metro Bikes,Consumer Internet,Online Bike Rental Marketplace,Bengaluru,""Sequoia Capital India Advisors, Accel Partners and G Raghunandan"",Private Equity,""1,22,00,000"",nan"||
"167,08/08/18,Phone Pe,Consumer Internet,UPI Payments App,Bengaluru,Flipkart,Private Equity,""6,60,00,000"",nan"||
"168,09/08/18,quizizz,Ed-Tech,e-learning Platform,Bengaluru,""Nexus Venture Partners, Prime Venture Partners and Others"",Seed/ Angel Funding,""30,00,000"",nan"||
"169,09/08/18,Happy EMI,Fin-Tech,Consumer Financing Platform,Bengaluru,AJ Ventures and Jain International Trade Organisation (JITO),Seed/ Angel Funding,""10,00,000"",nan"||
"170,13/08/18,Inthree,Consumer Internet,Rural E-commerce Platform,Chennai,""Ventureast, Orios Venture Partners and the IAN Fund"",Seed/ Angel Funding,""40,00,000"",nan"||
"171,13/08/18,Observe AI,Technology,AI Based Solutions Platform,Bengaluru,""Nexus Venture Partners, MGV, Liquid 2 Ventures, Hack VC, Emergent Ventures and Y Combinator"",Private Equity,""80,00,000"",nan"||
"172,16/08/18,Enakshi,Consumer Internet,AI Based Solutions Platform,Ahemadabad,N/A,Seed/ Angel Funding,""1,14,811"",nan"||
"173,17/08/18,EazyDiner,Consumer Internet,Online Restaurant Table Reservation Platform,Gurugram,Denlow Investment Trust and Beenext,Private Equity,""58,50,000"",nan"||
"174,20/08/18,Finzy,Finance,Online Loan Matchmaking Platform,Bengaluru,N/A,Seed / Angel Funding,""10,00,000"",nan"||
"175,20/08/18,RawPressery,Consumer Internet,Online Organic Juice Delivery Service,Mumbai,Alteria Capital,Debt Funding,""48,00,000"",nan"||
"176,22/08/18,Pi Ventures,Technology,Applied Artificial Intelligence and IoT focused\\xc2\\xa0Platform,Bengaluru,CDC Group plc\\xc2\\xa0,Private Equity,""60,00,000"",nan"||
"177,22/08/18,Revv,Consumer Internet,Online Indian Car Rental Platform,Gurugram,""Hyundai, Edelweiss and Beenext, Dream Incubator, Sunjay Kapoor and Telama Investment"",Private Equity,""1,42,70,000"",nan"||
"178,26/08/18,ZestMoney,Consumer Internet,Online Lending Platform,Bengaluru,""Xiaomi,PayU, Ribbit Capital and Omidyar Network"",Private Equity,""1,34,00,000"",nan"||
"179,26/08/18,Shubh Loans,Fin-Tech,\\xc2\\xa0Customer Sourcing Platform\\xc2\\xa0,Bengaluru,""Saama Capital, SRI Capital, Beenext, and Pravega Ventures"",Private Equity,""42,00,000"",nan"||
"180,27/08/18,MyUpchar,Healthcare,Local Language Health Content App,Delhi,""Nexus Venture Partners, Omidyar Network and Shunwei Capital"",Private Equity,""50,00,000"",nan"||
"181,28/08/18,Narvar,IT,Post-Purchase Customer Engagement Platform\\xc2\\xa0,Bengaluru,Accel (formerly known as Accel Partners),Private Equity,""30,00,000"",nan"||
"182,30/08/18,True North,Finance,Private Equity Firm,Mumbai,N/A,Private Equity,""60,00,00,000"",nan"||
183,01/07/18,Leena AI,Technology,HR Virtual Agent For Employees,Gurugram,Y Combinator,Seed/ Angel Funding,N/A,nan||
